module,mean,var,std,min,max,p01,p05,p50,p95,p99,zero_ratio
refine_se.block.fc.2,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
refine_se.block.fc.3,0.5,0.0,0.0001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
refine_out.0,0.009487992152571678,0.0001448957045795396,0.012037678537805352,-0.04438105225563049,0.07575909793376923,-0.01681429333984852,-0.009720280766487122,0.009122003801167011,0.029871564358472824,0.03877507895231247,0.005135536193847656
refine_out.1,0.009486235678195953,0.00014482229016721249,0.01203462879224833,-0.044351935386657715,0.07561449706554413,-0.016812708228826523,-0.009719974361360073,0.009121750481426716,0.02986268326640129,0.03875565901398659,0.005135536193847656
encoder_conv.block.0,-0.0001256646355614066,0.027377227321267128,0.16546068210081552,-0.8210092782974243,0.7789889574050903,-0.4078564941883087,-0.28674089908599854,0.0015563875203952193,0.28286445140838623,0.406282514333725,0.0004892349243164062
encoder_conv.block.1,-0.00012566347140818834,0.027376947924494743,0.16545983779907059,-0.82100510597229,0.7789850234985352,-0.40785443782806396,-0.28673943877220154,0.001556379604153335,0.2828630208969116,0.4062804579734802,0.0004892349243164062
encoder_conv.block.2,0.0639428049325943,0.009479687549173832,0.09736373836893195,0.0,0.7789850234985352,0.0,0.0,0.001556379604153335,0.2828630208969116,0.4062804579734802,0.49628257751464844
encoder_se.block.avg_pool,0.06345163285732269,0.0013768296921625733,0.03710579054760285,-0.09539167582988739,0.25285768508911133,-0.002709106309339404,0.02526346780359745,0.06168932095170021,0.1032949835062027,0.17752577364444733,0.0
encoder_se.block.fc.0,-0.02833118848502636,7.861833000788465e-05,0.008867261697270734,-0.07965229451656342,-0.016652127727866173,-0.07018660008907318,-0.03336663916707039,-0.026974372565746307,-0.02086764946579933,-0.016985123977065086,0.0
encoder_se.block.fc.1,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
encoder_se.block.fc.2,0.0,0.0,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0
encoder_se.block.fc.3,0.5,0.0,0.0001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
encoder_fc,-0.0009098146110773087,0.0242440328001976,0.15570498643331113,-0.7354370355606079,0.6736248731613159,-0.36275583505630493,-0.257324755191803,-0.0012451057555153966,0.2560332715511322,0.3644508123397827,0.000518798828125
decoder_fc,1.3093769666738808e-05,0.008161390200257301,0.09034046823133751,-0.4505138099193573,0.43678489327430725,-0.2118176966905594,-0.1485200673341751,6.738351657986641e-05,0.14848262071609497,0.21107830107212067,0.0009002685546875
refine.0,3.1865456548985094e-06,0.0026966228615492582,0.05192911381440336,-0.316702663898468,0.2921622693538666,-0.12435995787382126,-0.08539322018623352,6.872497806398314e-07,0.08543099462985992,0.1244422197341919,0.001621246337890625
refine.1,3.186511094099842e-06,0.0026965956203639507,0.05192885152171142,-0.3167010545730591,0.2921607792377472,-0.12435932457447052,-0.0853927880525589,6.872462563478621e-07,0.0854305624961853,0.12444158643484116,0.001621246337890625
refine.2,0.02044863998889923,0.0009307389263994992,0.030508178024908326,0.0,0.2921607792377472,0.0,0.0,6.872462563478621e-07,0.0854305624961853,0.12444158643484116,0.5007913112640381
refine.3,0.0012573947897180915,0.00042252670391462743,0.020555697602237376,-0.10600113123655319,0.12623783946037292,-0.04580092057585716,-0.03178209066390991,0.0008165078470483422,0.03579658269882202,0.05175710842013359,0.0040242671966552734
refine.4,0.001257388386875391,0.00042252245475538075,0.020555594244764143,-0.10600059479475021,0.1262371987104416,-0.04580068960785866,-0.03178193047642708,0.0008165037143044174,0.0357964001595974,0.0517568476498127,0.0040242671966552734
refine.5,0.008757304400205612,0.00016275918460451066,0.012758102703948995,0.0,0.1262371987104416,0.0,0.0,0.0008165037143044174,0.0357964001595974,0.0517568476498127,0.4856153726577759
refine_se.block.avg_pool,0.008757303468883038,4.120172161492519e-05,0.006419635629451658,0.001307114725932479,0.024329733103513718,0.0016837914008647203,0.001823240309022367,0.005403903778642416,0.020590484142303467,0.02210468240082264,0.0
refine_se.block.fc.0,-0.003184090368449688,4.2961076474057336e-08,0.00023013273664139426,-0.003738861531019211,-0.0022600970696657896,-0.0036621554754674435,-0.003503738669678569,-0.0031820759177207947,-0.0029059164226055145,-0.0024782551918178797,0.0
refine_se.block.fc.1,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
refine_se.block.fc.2,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
refine_se.block.fc.3,0.5,0.0,0.0001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
refine_out.0,0.009619466960430145,0.00014730371185578406,0.01213728601688961,-0.043346647173166275,0.07206646353006363,-0.01689204014837742,-0.009813808836042881,0.009330147877335548,0.030036063864827156,0.038796573877334595,0.004927635192871094
refine_out.1,0.009617668576538563,0.00014722906053066254,0.012134210338158084,-0.043319519609212875,0.07194196432828903,-0.01689043454825878,-0.009813494049012661,0.009329876862466335,0.030027035623788834,0.03877712041139603,0.004927635192871094
